IMGNAME	GROUP_A	GROUP_B	THVAL_HB	SPOTS_HB	FSCORE_HB	THVAL_BF	SPOTS_BF	FSCORE_BF
simvarmass_CY5L_a4d6d0bb	SimCY5L	SimCY5L	1	4097	0.272803	178	689	0.971306
simvarmass_CY5L_a6e00e93	SimCY5L	SimCY5L	1	2236	0.938116	136	2297	0.948633
simvarmass_CY5L_a8047020	SimCY5L	SimCY5L	31	662	0.971345	497	687	0.974026
simvarmass_CY5L_a96389e6	SimCY5L	SimCY5L	23	320	0.960961	109	339	0.981022
simvarmass_CY5L_aa2d1ead	SimCY5L	SimCY5L	1	1842	0.673920	182	1041	0.951402
simvarmass_CY5L_ab31cf1e	SimCY5L	SimCY5L	22	295	0.950081	101	308	0.958991
simvarmass_CY5L_ab88b7cd	SimCY5L	SimCY5L	1	1567	0.949544	159	1591	0.953530
simvarmass_CY5L_abd7139e	SimCY5L	SimCY5L	1	1834	0.940663	204	1894	0.945611
simvarmass_CY5L_ad5b63fc	SimCY5L	SimCY5L	27	78	0.871508	172	80	0.883978
simvarmass_CY5L_addda019	SimCY5L	SimCY5L	1	676	0.952717	167	712	0.971783
simvarmass_CY5L_ae0bc257	SimCY5L	SimCY5L	1	809	0.946009	114	842	0.963731
simvarmass_CY5L_b001e10f	SimCY5L	SimCY5L	1	1865	0.944966	176	1929	0.949838
simvarmass_CY5L_b037e931	SimCY5L	SimCY5L	1	834	0.880862	194	724	0.976839
simvarmass_CY5L_b156f56a	SimCY5L	SimCY5L	1	1837	0.940574	128	1898	0.951828
simvarmass_CY5L_b1a1efeb	SimCY5L	SimCY5L	1	2111	0.943017	246	2184	0.946790
simvarmass_CY5L_b29fff8a	SimCY5L	SimCY5L	257	243	0.744257	135	386	0.967337
simvarmass_CY5L_b39363cd	SimCY5L	SimCY5L	1	1846	0.946557	141	1882	0.952138
simvarmass_CY5L_b4603be1	SimCY5L	SimCY5L	32	198	0.977778	316	212	0.988067
simvarmass_CY5L_b4d3b176	SimCY5L	SimCY5L	1	1688	0.945506	324	1775	0.940499
simvarmass_CY5L_b5fe215d	SimCY5L	SimCY5L	1	2113	0.939711	214	2174	0.944688
simvarmass_CY5L_b6e4ac56	SimCY5L	SimCY5L	1	1328	0.949177	232	1383	0.957529
simvarmass_CY5L_b7717876	SimCY5L	SimCY5L	22	65	0.833333	121	67	0.848101
simvarmass_CY5L_b888945d	SimCY5L	SimCY5L	1	1110	0.928859	222	1076	0.968651
simvarmass_CY5L_b901537e	SimCY5L	SimCY5L	1	3557	0.278111	337	613	0.976365
simvarmass_CY5L_b95234dd	SimCY5L	SimCY5L	1	3461	0.409725	468	970	0.960533
simvarmass_CY5L_b9ca4f72	SimCY5L	SimCY5L	1	1304	0.948634	225	1349	0.958423
simvarmass_CY5L_bae90715	SimCY5L	SimCY5L	1	3260	0.349815	216	748	0.951706
simvarmass_CY5L_bf680c47	SimCY5L	SimCY5L	1	1084	0.640288	182	564	0.973868
simvarmass_CY5L_bfdb01fb	SimCY5L	SimCY5L	1	1907	0.941961	79	1979	0.950255
simvarmass_CY5L_c008c7b4	SimCY5L	SimCY5L	20	234	0.915851	88	247	0.942748
simvarmass_CY5L_c10f2b46	SimCY5L	SimCY5L	31	134	0.893333	200	138	0.901316
simvarmass_CY5L_c17e08be	SimCY5L	SimCY5L	144	21	0.617647	177	31	0.615385
simvarmass_CY5L_c335275c	SimCY5L	SimCY5L	1	1123	0.962484	227	1164	0.966102
simvarmass_CY5L_c399cc8f	SimCY5L	SimCY5L	1	1831	0.934288	176	1886	0.944528
simvarmass_CY5L_c39aeae8	SimCY5L	SimCY5L	1	1487	0.942112	159	1558	0.953655
simvarmass_CY5L_c611a3c6	SimCY5L	SimCY5L	1	1378	0.951524	99	1426	0.963215
simvarmass_CY5L_c618c353	SimCY5L	SimCY5L	1	2090	0.928061	127	2138	0.940318
simvarmass_CY5L_c761edd0	SimCY5L	SimCY5L	1	1644	0.649109	117	882	0.962637
simvarmass_CY5L_c7c630f9	SimCY5L	SimCY5L	122	626	0.944906	223	675	0.970888
simvarmass_CY5L_ca22dc6d	SimCY5L	SimCY5L	25	338	0.956153	169	355	0.969613
simvarmass_CY5L_cad0905c	SimCY5L	SimCY5L	1	1792	0.950532	128	1821	0.956981
simvarmass_CY5L_cafb1423	SimCY5L	SimCY5L	31	281	0.927393	136	292	0.943274
simvarmass_CY5L_cbaf43a3	SimCY5L	SimCY5L	1	2141	0.440086	166	635	0.973806
simvarmass_CY5L_cc3478bc	SimCY5L	SimCY5L	35	327	0.970326	436	347	0.979827
simvarmass_CY5L_ccdde8b6	SimCY5L	SimCY5L	1	2168	0.945875	197	2224	0.951272
simvarmass_CY5L_cd845f0f	SimCY5L	SimCY5L	1	1239	0.964926	150	1267	0.968389
simvarmass_CY5L_ceaa7951	SimCY5L	SimCY5L	29	127	0.973180	218	133	0.973783
simvarmass_CY5L_ced48015	SimCY5L	SimCY5L	1	2135	0.939207	370	2227	0.941710
simvarmass_CY5L_d0884605	SimCY5L	SimCY5L	1	1158	0.956053	172	1190	0.959902
simvarmass_CY5L_d0f3ce7f	SimCY5L	SimCY5L	1	1144	0.800397	194	834	0.970657
simvarmass_CY5L_d20eccaf	SimCY5L	SimCY5L	1	615	0.962264	116	640	0.980725
simvarmass_CY5L_d2a6c082	SimCY5L	SimCY5L	1	1028	0.927196	144	1029	0.963380
simvarmass_CY5L_d477463f	SimCY5L	SimCY5L	1	994	0.874003	160	855	0.970149
simvarmass_CY5L_d4f5fc46	SimCY5L	SimCY5L	1	2093	0.920186	140	2143	0.930680
simvarmass_CY5L_d52169a1	SimCY5L	SimCY5L	1	1855	0.946857	139	1898	0.951731
simvarmass_CY5L_d67250cf	SimCY5L	SimCY5L	1	1417	0.957727	315	1466	0.966733
simvarmass_CY5L_d7fd035a	SimCY5L	SimCY5L	35	487	0.963403	276	512	0.976834
simvarmass_CY5L_d8102e43	SimCY5L	SimCY5L	1	1112	0.957795	286	1165	0.972632
simvarmass_CY5L_d96fa1fa	SimCY5L	SimCY5L	1	1017	0.748252	166	664	0.968452
simvarmass_CY5L_d9d7d7f1	SimCY5L	SimCY5L	1	1269	0.947368	188	1298	0.961798
simvarmass_CY5L_d9fc6491	SimCY5L	SimCY5L	1	1904	0.942779	130	1977	0.956691
simvarmass_CY5L_daa12408	SimCY5L	SimCY5L	1	1840	0.936974	158	1905	0.945783
simvarmass_CY5L_dcbae292	SimCY5L	SimCY5L	1	1459	0.948910	313	1530	0.960560
simvarmass_CY5L_dcd5f12f	SimCY5L	SimCY5L	1	1312	0.958580	383	1343	0.965996
simvarmass_CY5L_dd038fa8	SimCY5L	SimCY5L	1	1468	0.659140	167	792	0.969883
simvarmass_CY5L_df41bc25	SimCY5L	SimCY5L	1	1478	0.874163	325	1307	0.959490
simvarmass_CY5L_e158d5e9	SimCY5L	SimCY5L	1	1407	0.931627	203	1434	0.949266
simvarmass_CY5L_e2d3c3ee	SimCY5L	SimCY5L	1	1110	0.937388	168	1081	0.974173
simvarmass_CY5L_e310b86e	SimCY5L	SimCY5L	32	597	0.953526	247	648	0.971517
simvarmass_CY5L_e327cde7	SimCY5L	SimCY5L	1	3693	0.347769	178	833	0.970989
simvarmass_CY5L_e3dfe44b	SimCY5L	SimCY5L	32	613	0.963079	180	644	0.976994
simvarmass_CY5L_e4216685	SimCY5L	SimCY5L	1	2107	0.930007	111	2159	0.939969
simvarmass_CY5L_e5434f9d	SimCY5L	SimCY5L	1	1981	0.947822	123	2026	0.952404
simvarmass_CY5L_e7479ac8	SimCY5L	SimCY5L	1	1189	0.958451	133	1228	0.967434
simvarmass_CY5L_e74aa8b1	SimCY5L	SimCY5L	42	63	0.933333	206	65	0.948905
simvarmass_CY5L_e89f6af0	SimCY5L	SimCY5L	1	1347	0.953291	139	1383	0.958770
simvarmass_CY5L_e9a827f8	SimCY5L	SimCY5L	1	1201	0.588369	182	537	0.981651
simvarmass_CY5L_e9b710b2	SimCY5L	SimCY5L	1	1177	0.737056	129	751	0.967617
simvarmass_CY5L_ea8843b2	SimCY5L	SimCY5L	1	1349	0.942288	131	1394	0.956612
simvarmass_CY5L_ec34d5b0	SimCY5L	SimCY5L	1	1234	0.958042	114	1275	0.965966
simvarmass_CY5L_ec47a6ad	SimCY5L	SimCY5L	65	317	0.935103	172	333	0.959654
simvarmass_CY5L_ec97f39a	SimCY5L	SimCY5L	1	1841	0.947721	170	1903	0.957668
simvarmass_CY5L_ef9dfecd	SimCY5L	SimCY5L	1	1979	0.929245	337	2043	0.942379
simvarmass_CY5L_efb30c9a	SimCY5L	SimCY5L	1	2170	0.385798	253	552	0.973070
simvarmass_CY5L_f09f925c	SimCY5L	SimCY5L	1	1000	0.873181	160	886	0.972376
simvarmass_CY5L_f16c4f04	SimCY5L	SimCY5L	1	880	0.951866	117	909	0.963791
simvarmass_CY5L_f3ca3027	SimCY5L	SimCY5L	1	839	0.953899	134	880	0.968854
simvarmass_CY5L_f4101ca1	SimCY5L	SimCY5L	1	915	0.954119	141	959	0.973496
simvarmass_CY5L_f57370ec	SimCY5L	SimCY5L	1	1590	0.945140	232	1649	0.955757
simvarmass_CY5L_f597b922	SimCY5L	SimCY5L	1	1988	0.945766	216	2071	0.959645
simvarmass_CY5L_f687367f	SimCY5L	SimCY5L	185	202	0.868817	100	233	0.931452
simvarmass_CY5L_f71f2ae3	SimCY5L	SimCY5L	35	242	0.956522	224	263	0.960152
simvarmass_CY5L_fa5eacdd	SimCY5L	SimCY5L	1	1496	0.936773	87	1540	0.951288
simvarmass_CY5L_fa6ac544	SimCY5L	SimCY5L	1	1896	0.930932	119	1955	0.940433
simvarmass_CY5L_fd058bc6	SimCY5L	SimCY5L	1	1784	0.535870	189	696	0.965854
simvarmass_CY5L_fe7b94ae	SimCY5L	SimCY5L	1	1342	0.957515	190	1381	0.969014
simvarmass_CY5L_fe9feef3	SimCY5L	SimCY5L	1	2628	0.371896	166	642	0.963526
simvarmass_CY5L_feb64b1c	SimCY5L	SimCY5L	1	1282	0.949517	229	1333	0.962477
simvarmass_TMRL_00a36523	SimTMRL	SimTMRL	121	448	0.959315	767	498	0.957317
simvarmass_TMRL_035bbb91	SimTMRL	SimTMRL	91	949	0.962475	239	1009	0.955709
simvarmass_TMRL_03e9ae6e	SimTMRL	SimTMRL	102	2113	0.932686	348	2209	0.935812
simvarmass_TMRL_0442bcde	SimTMRL	SimTMRL	129	1461	0.945254	415	1559	0.941287
simvarmass_TMRL_051f2b11	SimTMRL	SimTMRL	86	1359	0.955908	280	1403	0.953803
simvarmass_TMRL_0618c3c0	SimTMRL	SimTMRL	102	1736	0.001147	304	8073	0.000248
simvarmass_TMRL_065cc51d	SimTMRL	SimTMRL	117	1933	0.939460	561	2088	0.927366
simvarmass_TMRL_070849ff	SimTMRL	SimTMRL	104	781	0.952439	168	820	0.962478
simvarmass_TMRL_072b5701	SimTMRL	SimTMRL	94	1218	0.953388	503	1285	0.946565
simvarmass_TMRL_091ea053	SimTMRL	SimTMRL	134	1388	0.952937	142	17552	0.150039
simvarmass_TMRL_0c7f7779	SimTMRL	SimTMRL	94	793	0.948503	311	841	0.954598
simvarmass_TMRL_0d35ae2d	SimTMRL	SimTMRL	138	827	0.942661	61	18529	0.087936
simvarmass_TMRL_0d8365fd	SimTMRL	SimTMRL	143	1026	0.953975	1007	1158	0.933859
simvarmass_TMRL_0efde4f6	SimTMRL	SimTMRL	837	510	0.340909	209	2288	0.944654
simvarmass_TMRL_0f8520f7	SimTMRL	SimTMRL	144	533	0.922010	547	603	0.944444
simvarmass_TMRL_11be5298	SimTMRL	SimTMRL	145	1004	0.949928	517	1078	0.949793
simvarmass_TMRL_12d1c501	SimTMRL	SimTMRL	138	1418	0.943723	62	15698	0.170919
simvarmass_TMRL_132b0e1d	SimTMRL	SimTMRL	109	1928	0.935695	254	2039	0.939509
simvarmass_TMRL_13951781	SimTMRL	SimTMRL	151	140	0.880259	528	157	0.889571
simvarmass_TMRL_144094e6	SimTMRL	SimTMRL	134	2073	0.925501	73	15187	0.243777
simvarmass_TMRL_154fc139	SimTMRL	SimTMRL	155	1202	0.955830	827	1335	0.937264
simvarmass_TMRL_169f172d	SimTMRL	SimTMRL	174	1196	0.944489	709	1319	0.940643
simvarmass_TMRL_17945961	SimTMRL	SimTMRL	84	204	0.951049	388	225	0.937778
simvarmass_TMRL_17fcfcf4	SimTMRL	SimTMRL	173	1756	0.931071	558	1894	0.923785
simvarmass_TMRL_19c9fe8a	SimTMRL	SimTMRL	160	1912	0.899646	97	14864	0.240531
simvarmass_TMRL_1f6e6208	SimTMRL	SimTMRL	97	1686	0.943121	259	1778	0.952199
simvarmass_TMRL_1fe9cbf5	SimTMRL	SimTMRL	79	1476	0.946761	246	1535	0.954359
simvarmass_TMRL_20610138	SimTMRL	SimTMRL	101	368	0.942382	404	397	0.945679
simvarmass_TMRL_217a84bc	SimTMRL	SimTMRL	111	2053	0.931332	486	2212	0.923853
simvarmass_TMRL_217b8a01	SimTMRL	SimTMRL	118	1742	0.945425	547	1915	0.928423
simvarmass_TMRL_21a3efda	SimTMRL	SimTMRL	137	1967	0.946532	327	2081	0.937178
simvarmass_TMRL_2338f30b	SimTMRL	SimTMRL	70	447	0.937107	414	485	0.947581
simvarmass_TMRL_235d3ca8	SimTMRL	SimTMRL	110	522	0.940000	572	568	0.954625
simvarmass_TMRL_23e19e42	SimTMRL	SimTMRL	135	873	0.942193	401	956	0.949328
simvarmass_TMRL_23e7c892	SimTMRL	SimTMRL	154	2144	0.927273	121	16672	0.231878
simvarmass_TMRL_24124f4a	SimTMRL	SimTMRL	147	855	0.814961	139	21025	0.058910
simvarmass_TMRL_248aabc0	SimTMRL	SimTMRL	108	1933	0.934398	433	2025	0.935828
simvarmass_TMRL_25a8a99e	SimTMRL	SimTMRL	177	440	0.920467	175	18988	0.049048
simvarmass_TMRL_266202bc	SimTMRL	SimTMRL	154	1525	0.921077	566	1706	0.918578
simvarmass_TMRL_273c5723	SimTMRL	SimTMRL	104	1601	0.942874	302	1681	0.948216
simvarmass_TMRL_27986836	SimTMRL	SimTMRL	96	145	0.956522	861	160	0.942675
simvarmass_TMRL_28dc6f47	SimTMRL	SimTMRL	160	1291	0.947098	520	1393	0.949008
simvarmass_TMRL_2c8705eb	SimTMRL	SimTMRL	116	143	0.792593	531	133	0.846154
simvarmass_TMRL_2c8cbd79	SimTMRL	SimTMRL	90	587	0.966255	335	630	0.965024
simvarmass_TMRL_2db7b5fd	SimTMRL	SimTMRL	170	1233	0.931245	194	17295	0.140364
simvarmass_TMRL_2e3f28f3	SimTMRL	SimTMRL	114	422	0.804657	799	387	0.875339
simvarmass_TMRL_2ebdbaf0	SimTMRL	SimTMRL	157	705	0.940067	555	772	0.940722
simvarmass_TMRL_2ef76c51	SimTMRL	SimTMRL	66	338	0.961593	400	373	0.964770
simvarmass_TMRL_32388b80	SimTMRL	SimTMRL	110	1530	0.947923	89	19736	0.147256
simvarmass_TMRL_3374d92b	SimTMRL	SimTMRL	126	1246	0.951508	336	1329	0.943005
simvarmass_TMRL_35c8d048	SimTMRL	SimTMRL	105	646	0.944282	555	711	0.939118
simvarmass_TMRL_3bb5d83a	SimTMRL	SimTMRL	107	99	0.876106	452	115	0.851240
simvarmass_TMRL_3c29f86e	SimTMRL	SimTMRL	111	1999	0.920840	314	2116	0.931685
simvarmass_TMRL_3d5487ce	SimTMRL	SimTMRL	112	2092	0.917125	548	2293	0.915368
simvarmass_TMRL_3dab40da	SimTMRL	SimTMRL	162	1193	0.955894	458	1376	0.918192
simvarmass_TMRL_40da6748	SimTMRL	SimTMRL	145	413	0.954913	236	440	0.955157
simvarmass_TMRL_4179b643	SimTMRL	SimTMRL	148	1053	0.949504	521	1133	0.950392
simvarmass_TMRL_418898bd	SimTMRL	SimTMRL	111	926	0.950668	617	1003	0.955017
simvarmass_TMRL_4415117e	SimTMRL	SimTMRL	80	1363	0.944560	258	1439	0.950034
simvarmass_TMRL_44d95a97	SimTMRL	SimTMRL	124	755	0.953885	402	806	0.953488
simvarmass_TMRL_4552f372	SimTMRL	SimTMRL	96	576	0.952066	346	611	0.947791
simvarmass_TMRL_456b410c	SimTMRL	SimTMRL	179	1240	0.955951	201	21270	0.113715
simvarmass_TMRL_45b2c534	SimTMRL	SimTMRL	240	54	0.931034	404	58	0.933333
simvarmass_TMRL_46c8a8cf	SimTMRL	SimTMRL	156	386	0.949320	138	19684	0.039389
simvarmass_TMRL_487e5f1d	SimTMRL	SimTMRL	320	1432	0.754349	326	2118	0.921429
simvarmass_TMRL_492fc7d6	SimTMRL	SimTMRL	160	1212	0.949060	763	1337	0.950318
simvarmass_TMRL_49455a7c	SimTMRL	SimTMRL	97	2065	0.932429	414	2168	0.933746
simvarmass_TMRL_4a02cbce	SimTMRL	SimTMRL	71	351	0.952510	320	380	0.955614
simvarmass_TMRL_4aff60bf	SimTMRL	SimTMRL	95	1378	0.956612	326	1448	0.962386
simvarmass_TMRL_4b89c98e	SimTMRL	SimTMRL	104	389	0.945776	427	417	0.950061
simvarmass_TMRL_4ca7c1f8	SimTMRL	SimTMRL	100	380	0.953576	447	416	0.960384
simvarmass_TMRL_4d299943	SimTMRL	SimTMRL	124	2119	0.932658	321	2228	0.943907
simvarmass_TMRL_4db68b26	SimTMRL	SimTMRL	114	1202	0.941130	306	1289	0.945731
simvarmass_TMRL_4e01ce8f	SimTMRL	SimTMRL	141	1184	0.937202	849	1311	0.923950
simvarmass_TMRL_4ee7b39c	SimTMRL	SimTMRL	107	1381	0.944596	324	1476	0.946009
simvarmass_TMRL_4fa41ff4	SimTMRL	SimTMRL	101	335	0.959885	496	360	0.965422
simvarmass_TMRL_5050c5eb	SimTMRL	SimTMRL	105	375	0.965251	418	416	0.948655
simvarmass_TMRL_51aca410	SimTMRL	SimTMRL	112	754	0.940075	451	824	0.943780
simvarmass_TMRL_531f2826	SimTMRL	SimTMRL	90	201	0.052632	481	33	0.200000
simvarmass_TMRL_54048b1d	SimTMRL	SimTMRL	139	1887	0.929452	409	2022	0.931487
simvarmass_TMRL_54a4ef33	SimTMRL	SimTMRL	66	499	0.954023	436	534	0.960148
simvarmass_TMRL_54df1a75	SimTMRL	SimTMRL	136	1439	0.940675	125	16811	0.163166
simvarmass_TMRL_55394eb0	SimTMRL	SimTMRL	141	2121	0.927161	95	18312	0.210613
simvarmass_TMRL_577ce5ca	SimTMRL	SimTMRL	146	1957	0.908539	677	2191	0.902655
simvarmass_TMRL_58abd6b5	SimTMRL	SimTMRL	163	550	0.916949	126	20086	0.056478
simvarmass_TMRL_59ada9e0	SimTMRL	SimTMRL	135	1096	0.940722	752	1213	0.934151
simvarmass_TMRL_5bb3b255	SimTMRL	SimTMRL	177	1672	0.948237	633	1864	0.928803
simvarmass_TMRL_5d617c83	SimTMRL	SimTMRL	101	2067	0.931439	303	2174	0.931513
simvarmass_TMRL_5fefc118	SimTMRL	SimTMRL	150	1597	0.925547	584	1743	0.923551
simvarmass_TMRL_600a446c	SimTMRL	SimTMRL	134	666	0.950071	431	714	0.947586
simvarmass_TMRL_6040aa37	SimTMRL	SimTMRL	115	922	0.950026	358	1002	0.941118
simvarmass_TMRL_604ef355	SimTMRL	SimTMRL	187	1609	0.936058	626	1741	0.929435
simvarmass_TMRL_617d8a56	SimTMRL	SimTMRL	152	1966	0.922860	108	15410	0.232256
simvarmass_TMRL_633d3698	SimTMRL	SimTMRL	162	1029	0.943171	561	1104	0.941958
simvarmass_TMRL_64f6c0b0	SimTMRL	SimTMRL	106	1782	0.933718	424	1914	0.941504
simvarmass_TMRL_6676fd5c	SimTMRL	SimTMRL	82	2189	0.936763	305	2273	0.944199
simvarmass_TMRL_66b77acd	SimTMRL	SimTMRL	110	383	0.945000	477	402	0.962149
simvarmass_TMRL_6984e828	SimTMRL	SimTMRL	141	2130	0.932602	434	2296	0.923110
simvarmass_TMRL_6c313417	SimTMRL	SimTMRL	128	46	0.854167	780	56	0.811321
simvarmass_TMRL_6c6e2c30	SimTMRL	SimTMRL	86	2105	0.944108	520	2226	0.944056
simvarmass_TMRL_6dc88c32	SimTMRL	SimTMRL	71	93	0.873239	309	103	0.887892
simvarmass_TMRL_6e8cb638	SimTMRL	SimTMRL	698	740	0.490066	325	2132	0.935177
simvarmass_TMRL_6ef7c896	SimTMRL	SimTMRL	94	229	0.062257	111	17653	0.000905
simvarmass_TMRL_70a83343	SimTMRL	SimTMRL	158	921	0.917004	136	18457	0.100349
simvarmass_TMRL_721e1aef	SimTMRL	SimTMRL	118	557	0.956971	471	598	0.952618
simvarmass_TMRL_72d333b8	SimTMRL	SimTMRL	176	2061	0.940961	656	2248	0.929998
simvarmass_TMRL_79b3efaf	SimTMRL	SimTMRL	144	149	0.934169	440	163	0.948949
simvarmass_TMRL_7a76b5a4	SimTMRL	SimTMRL	128	695	0.950752	557	762	0.950948
simvarmass_TMRL_7c6cea1c	SimTMRL	SimTMRL	99	1007	0.943219	318	1077	0.953203
simvarmass_TMRL_7d35c0dc	SimTMRL	SimTMRL	133	783	0.945521	125	19826	0.079246
simvarmass_TMRL_7d3e1a6f	SimTMRL	SimTMRL	159	487	0.935639	659	573	0.917480
simvarmass_TMRL_7d4309e5	SimTMRL	SimTMRL	206	1330	0.923879	70	17734	0.147503
simvarmass_TMRL_7e9c2032	SimTMRL	SimTMRL	125	1183	0.953263	387	1262	0.942601
simvarmass_TMRL_7ed3b3eb	SimTMRL	SimTMRL	95	766	0.948479	486	824	0.946675
simvarmass_TMRL_7fab4291	SimTMRL	SimTMRL	87	1218	0.950410	198	1287	0.957414
simvarmass_TMRL_7fbc4fc0	SimTMRL	SimTMRL	113	679	0.962963	81	18282	0.073026
simvarmass_TMRL_80fee400	SimTMRL	SimTMRL	176	1969	0.940473	888	2132	0.924988
simvarmass_TMRL_8160d8bc	SimTMRL	SimTMRL	95	1461	0.944984	240	1542	0.948597
simvarmass_TMRL_81924417	SimTMRL	SimTMRL	178	1619	0.932370	193	18619	0.165103
simvarmass_TMRL_81c5ded7	SimTMRL	SimTMRL	102	621	0.945205	324	683	0.950581
simvarmass_TMRL_833b30e6	SimTMRL	SimTMRL	79	795	0.933568	299	856	0.952327
simvarmass_TMRL_83872c3e	SimTMRL	SimTMRL	89	1470	0.943372	261	1553	0.950799
simvarmass_TMRL_846117a2	SimTMRL	SimTMRL	130	1937	0.928400	428	2095	0.926852
simvarmass_TMRL_853a3a38	SimTMRL	SimTMRL	155	1818	0.906627	99	15512	0.218237
simvarmass_TMRL_87569aa8	SimTMRL	SimTMRL	105	881	0.945553	557	983	0.938171
simvarmass_TMRL_879db323	SimTMRL	SimTMRL	133	1727	0.931929	61	16236	0.196475
simvarmass_TMRL_87e73254	SimTMRL	SimTMRL	118	1020	0.526685	215	17574	0.044276
simvarmass_TMRL_898211e5	SimTMRL	SimTMRL	104	1238	0.954107	317	1292	0.955043
simvarmass_TMRL_8c95d1ab	SimTMRL	SimTMRL	1	1423	0.865294	304	1262	0.945552
simvarmass_TMRL_8d74bdc9	SimTMRL	SimTMRL	142	1245	0.941759	454	1373	0.923412
simvarmass_TMRL_8e20de30	SimTMRL	SimTMRL	96	2047	0.937700	60	18538	0.200316
simvarmass_TMRL_8ea5cf01	SimTMRL	SimTMRL	149	2151	0.914944	447	2367	0.908090
simvarmass_TMRL_8f54885b	SimTMRL	SimTMRL	124	2128	0.934271	353	2261	0.929090
simvarmass_TMRL_91852647	SimTMRL	SimTMRL	113	1686	0.933222	484	1785	0.934736
simvarmass_TMRL_92519093	SimTMRL	SimTMRL	81	1363	0.948468	317	1463	0.950202
simvarmass_TMRL_92f018f0	SimTMRL	SimTMRL	95	895	0.948093	279	958	0.957458
simvarmass_TMRL_94722e72	SimTMRL	SimTMRL	89	596	0.962066	358	635	0.967136
simvarmass_TMRL_97fa77e2	SimTMRL	SimTMRL	94	364	0.109091	257	17544	0.002391
simvarmass_TMRL_9a4dbf7c	SimTMRL	SimTMRL	122	1414	0.935179	88	16408	0.160169
simvarmass_TMRL_9ab65de4	SimTMRL	SimTMRL	140	1048	0.940278	653	1180	0.929207
simvarmass_TMRL_9b2e6352	SimTMRL	SimTMRL	166	1766	0.951252	543	1877	0.948745
simvarmass_TMRL_9b8222e8	SimTMRL	SimTMRL	174	1065	0.937693	749	1256	0.917685
simvarmass_TMRL_9be462c3	SimTMRL	SimTMRL	113	648	0.955556	758	750	0.913223
simvarmass_TMRL_9d78b00c	SimTMRL	SimTMRL	85	444	0.974753	453	474	0.977683
simvarmass_TMRL_9db466e8	SimTMRL	SimTMRL	106	1089	0.947735	393	1180	0.946795
simvarmass_TMRL_9e2ebb0b	SimTMRL	SimTMRL	136	1675	0.945877	448	1818	0.932462
simvarmass_TMRL_a25afbb5	SimTMRL	SimTMRL	132	2048	0.931419	382	2171	0.929965
simvarmass_TMRL_a2e1fcdd	SimTMRL	SimTMRL	100	723	0.964643	605	774	0.963871
simvarmass_TMRL_a566aba4	SimTMRL	SimTMRL	101	386	0.930120	514	468	0.881579
simvarmass_TMRL_a62aa723	SimTMRL	SimTMRL	138	1030	0.944037	74	18703	0.108497
simvarmass_TMRL_a66b9c69	SimTMRL	SimTMRL	186	495	0.960233	156	22308	0.045526
simvarmass_TMRL_a72b8843	SimTMRL	SimTMRL	83	1165	0.950632	365	1225	0.951016
simvarmass_TMRL_a72f8a37	SimTMRL	SimTMRL	122	629	0.946271	232	20475	0.057460
simvarmass_TMRL_a8db5834	SimTMRL	SimTMRL	130	219	0.913684	706	252	0.901575
simvarmass_TMRL_aa416f85	SimTMRL	SimTMRL	150	1769	0.924855	898	1956	0.908089
simvarmass_TMRL_aa62ca2c	SimTMRL	SimTMRL	111	1647	0.937091	351	1750	0.938606
simvarmass_TMRL_ac8b146d	SimTMRL	SimTMRL	86	1772	0.933791	477	1874	0.935012
simvarmass_TMRL_ad3cc05c	SimTMRL	SimTMRL	174	1297	0.945295	596	1393	0.941508
simvarmass_TMRL_ae6ab853	SimTMRL	SimTMRL	163	1640	0.945182	159	18025	0.169966
simvarmass_TMRL_af462d76	SimTMRL	SimTMRL	127	353	0.900388	481	399	0.881563
simvarmass_TMRL_afc93458	SimTMRL	SimTMRL	174	1364	0.947478	281	21391	0.124443
simvarmass_TMRL_afda365f	SimTMRL	SimTMRL	249	1970	0.931377	240	2103	0.946089
simvarmass_TMRL_b07da363	SimTMRL	SimTMRL	142	1421	0.954591	714	1547	0.942885
simvarmass_TMRL_b1062cd2	SimTMRL	SimTMRL	90	1031	0.958624	310	1076	0.958106
simvarmass_TMRL_b1617b06	SimTMRL	SimTMRL	115	1150	0.945935	460	1227	0.948000
simvarmass_TMRL_b2a1181c	SimTMRL	SimTMRL	154	1800	0.939117	529	1972	0.928732
simvarmass_TMRL_b53fd232	SimTMRL	SimTMRL	173	341	0.949861	499	393	0.929870
simvarmass_TMRL_b58de1b6	SimTMRL	SimTMRL	140	1491	0.935676	377	1620	0.946924
simvarmass_TMRL_b689c4d9	SimTMRL	SimTMRL	84	1651	0.947731	328	1719	0.957183
simvarmass_TMRL_b8c4544d	SimTMRL	SimTMRL	123	272	0.930973	483	292	0.929915
simvarmass_TMRL_ba74c496	SimTMRL	SimTMRL	123	401	0.935218	560	437	0.931073
simvarmass_TMRL_bb5e8dac	SimTMRL	SimTMRL	162	852	0.954676	181	18009	0.091323
simvarmass_TMRL_bbb2fa80	SimTMRL	SimTMRL	117	369	0.950904	434	409	0.958231
simvarmass_TMRL_bc410f7e	SimTMRL	SimTMRL	171	1452	0.942941	202	19350	0.144527
simvarmass_TMRL_bdd06456	SimTMRL	SimTMRL	139	1758	0.920052	578	1932	0.927551
simvarmass_TMRL_be862ff3	SimTMRL	SimTMRL	96	1382	0.372493	535	369	0.928962
